source,author,title,description,content,publishedAt,url,provider,query_type,language,fetched_at
researchgate.net,,(PDF) Design and Implementation of an ML and IoT Based Adaptive Traffic-Management System for Smart Cities - researchgate.net,(PDF) Design and Implementation of an ML and IoT Based Adaptive Traffic-Management System for Smart Cities  researchgate.net,(PDF) Design and Implementation of an ML and IoT Based Adaptive Traffic-Management System for Smart Cities  researchgate.net,"Wed, 23 Apr 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMi5gFBVV95cUxNLW9EdUhLZy1yNmRCdFNJUXozTjhDclgwUTBuNmtQc2QzQXJsTVQ0eHpFY051RTVsM2x3QUdJaThIa1FRanpROGh5Q1hGNWU2SUdXa0pvWlZjaHZiU1ZoRFpEektWRkFORFA4Wmc2bDRRbFBOc25DZU11b3hBRDhrSmpWOFpVMjE4UHFfN1FwYTRfcXRab3Y5UG5raVpRRy1LTHF4aFF1bGZ4cWVqdTlGemlvcnBpMUhOR2hlbG90R1Zkbm5ob1dXOV9SY2VQbEpYbFpCZ2RUem5uZGVyT0tGRTJOLVU5UQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
KPMG,,Revolutionising traffic management and road safety with AI-powered intelligent traffic management system (ITMS) - KPMG,Revolutionising traffic management and road safety with AI-powered intelligent traffic management system (ITMS)  KPMG,Revolutionising traffic management and road safety with AI-powered intelligent traffic management system (ITMS)  KPMG,"Mon, 24 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMimgJBVV95cUxOZU9zV3Bmb1JyWXplUGU1akpsbGhncXVlRmV2QTl2dTNHR0V2LU5iRm9tMkhabV83VU5CVmwyVm1WQ0U4bWZXMGN2NnJaY3U0bG15NzIzeUlKVjF6ZG1vT1ZXZVNUd2g3MjJlakFiQXBqTE5wUGxDLW5lQUlXRExrOVNXM2VBTS05Z2FvSjBvRmJnV3lFV25DN2hERFJDX1RrcmlVVl8temIwRkt6ZGdPc2REcy1zTWFiTmMxQnA0WGZjTzRjUUN1OXZPWjVENm50Mi1zVkF6UF9DblQ3M2pvbHQzbkJnbUpEQXFfQVdldDRPUmItX2ctQzRzN0wyUFlFOVFVM0dSSFhjcEE3SlFGSHFFWjdvLVd0cGc?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
openPR.com,,Railway Management System Market to Grow at 6% CAGR Driven by Urbanization and Smart Transit Investments - openPR.com,Railway Management System Market to Grow at 6% CAGR Driven by Urbanization and Smart Transit Investments  openPR.com,Railway Management System Market to Grow at 6% CAGR Driven by Urbanization and Smart Transit Investments  openPR.com,"Tue, 07 Oct 2025 10:37:06 GMT",https://news.google.com/rss/articles/CBMimAFBVV95cUxPZmVCRy1NaHYwZnA3bDlUcXQ1YUxUd2JIUy11SHdYUHZfMGtvQWpMNjVnZ1VMWU9Rd0V3UmFZOHRwcmhiNlVnMmF6Z0pYcHhnaFpVN1BUcmtTOENWSnBCQXRfZEFUVTU3VjIyNXZlcGlkckF3RmpiaGJIZnZJaHZwcTRvb1BFbldHdGs2UFc3NkMtMEk0MkVvRQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
StudyIQ IAS,,India Launched AI-Powered Traffic Management System - StudyIQ IAS,India Launched AI-Powered Traffic Management System  StudyIQ IAS,India Launched AI-Powered Traffic Management System  StudyIQ IAS,"Mon, 30 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiekFVX3lxTE9YWHRkemZwcm9WSVh1OU13Mk1iM0VydFFkZW0tRE55bjcxQUpza0tmOWhzY0t6V1VQMDVidC1ldFhydWtQNFcxOEduMnVPU0xBMmRZRm50bzdFUjU3cXZQWXhmNUcxMU5zWms4YnhHeXl6emUyc1pocHZR?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
MarketsandMarkets,,Traffic Management Market worth $75.74 billion by 2029 - MarketsandMarkets,Traffic Management Market worth $75.74 billion by 2029  MarketsandMarkets,Traffic Management Market worth $75.74 billion by 2029  MarketsandMarkets,"Fri, 31 Jan 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiekFVX3lxTFBhampnUEhtRU5BMXI5TXNLMVUtZEtadExEUUk1V1pNdUd6bGhlOGI1bjk3cldSSTdRcWlTbVpNQzg1Y09iS01jRHFFTTJ5d0VmTklZX1RSa2NHQ2YxSlo0SEpBMHVzQXN0LVhnaldCUk1mbktrSndlVXhn?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Newsonair,,Maharashtra: Advanced Surveillance and Traffic Management Projects Launched in Pune - Newsonair,Maharashtra: Advanced Surveillance and Traffic Management Projects Launched in Pune  Newsonair,Maharashtra: Advanced Surveillance and Traffic Management Projects Launched in Pune  Newsonair,"Fri, 08 Aug 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMisgFBVV95cUxOcWR1U28waU1IQzctanVGR1Rha1VBUmlCMjdjU2FWcUszWUxwZjhTQms1YkZTcGtxNU1ESVltajJheUk0MUU4YTNfYkZFbWt2aDIxTUotamc3VlRoYzVseHZuNmRSb2FTd2NxNzNSTThTTHBqZGtoMnRJOUYyZlo1UWNKWjZHUUVqQmJiSi16YWxUTU5sZUtQRHktdHVqNWZxamlHWFlQSG1jREtoLVhQUHVR?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Metro Rail News,,The Intelligent Rail Network: Smart Traffic Management System For Efficient Train Operations - Metro Rail News,The Intelligent Rail Network: Smart Traffic Management System For Efficient Train Operations  Metro Rail News,The Intelligent Rail Network: Smart Traffic Management System For Efficient Train Operations  Metro Rail News,"Wed, 11 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMie0FVX3lxTE5PbHhPZUVvTXdvM1oyZWhSYVdjQnhBd1Q0YjY1VVdsUnBISnlyc1RpQVhUamoyZnZjSjlZY0hfNzhvcXdoWnFYMC0xVHJ5dkhxR2MtYUl6UnhJR21fb2xWbzBZRzd1dHpyUjU1QUxqaFlOcmZOT3o3WlQxdw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Analytics India Magazine,,India Launches AI-Powered Advanced Traffic Management System in Delhi - Analytics India Magazine,India Launches AI-Powered Advanced Traffic Management System in Delhi  Analytics India Magazine,India Launches AI-Powered Advanced Traffic Management System in Delhi  Analytics India Magazine,"Thu, 26 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxNRjdfZnR4SE5ud2RZTEkxN21xVWFBd3V2b0JKLVMtVkg2X19HSVNBd0U4TkVYSnJOVU9kM0pZb0l6cGJtOUhaeHJZMTlPMDRVXzJxcFp4b1RJWVF2cVpWc1gyVVdQM1EycGZQY2ZDeElIQmlHT3R0M3kyVV9ZZWFMV0lWLWJrb2tWTG00a09ZWmQydGFxUHNXNTZ5ejdtV1NwcUVrTEk0ek50NTJOOXZPRQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Alstom,,Alstom delivers traffic management system for New Zealand into operational service - Alstom,Alstom delivers traffic management system for New Zealand into operational service  Alstom,Alstom delivers traffic management system for New Zealand into operational service  Alstom,"Mon, 05 May 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOdlZCSThyTzA2MEVETEYycVRNcjFyTkIxLWx0RjZXMnhsT2tpUWJvcXdRSGotUWFJVVYtYjF5akxLV0t3VWpIN0J5Y2FEV1ZXcE1tZ0VSUUdhUEs1ZE0xSlRUaGVoeWpLOG5fY0xTZWY2Y3M3UkU3bmh4M2N3ekFjUXlMWlJHZFpVb3BLeFE2ZzN1WXRtbWktd2NqcmV1dDdzOEUyNklGWkx0Sy13NWRYdkkycUFxRkpMWnFkVXhFYUU?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
The Hindu,,Proposals for real-time traffic management remain in limbo as Kozhikode still relies on outdated signals - The Hindu,Proposals for real-time traffic management remain in limbo as Kozhikode still relies on outdated signals  The Hindu,Proposals for real-time traffic management remain in limbo as Kozhikode still relies on outdated signals  The Hindu,"Mon, 15 Sep 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMi_wFBVV95cUxQTm40bHFEUGxaN0d0NGlyVGtHQ3JGNEcyYW4xTVNkcThTZDMtRjcwTUk4T1VaM2pMVjg4SWZoUmY5cnBBdjd0MHZ5bVNjREJmWi1XcEt2TUhpVklKS3d1NFZXLUJYWkFHRnlacHlXRVhaTXF1aFhpUlZIQjBlZ1ZvUnVCZ2NEMkFlZno2R3ZaNm5IUFZPVUlzS2FBdmdDLXNxZmxYRndHSXBYUkpvaFd1VnhkMHFGZjBibklPNkllc2xrV3BGUmsyR1JmZ2tQWkJCWWxNZldsRl9rNUZiSnIxNzJKS1VOd0g0MG16c2pKUHdJTk9QWlZvTjdxdDlJUGPSAYYCQVVfeXFMUEVKT3dOUlR2bGUzc3JiUHhMb0ZtVE1lZGNsVDRjdFVieThMUDhKUzVDclVVTVduZm5mLTRGQ1l0OXgzdWJaTEI5U3JIUE1XNERicnIyQ05tTC0xd01BcVhOOUxwZTFpcXp0R2h2RXdxZXl6Y1Q0eWI2N3QwRVF1U3I1YzVmM205R3RETHdJZWEwVm53dWRCMVZUQndLMWxELTVKV0x1bzA0Q1lIVHFWa1htZGJGbHJYeVJpMklCWTQ5dVFWYWFSbERYRi00cmdLQjhNVk5NVmlualFEcGgtSnRyeGNXYlJ2Um1lcFJaazA4dVRVVW4ybUpJQVg2anVHTXoyZFNuZw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Times of India,,Bhubaneswar enhances traffic management with AI-based smart adaptive signalling system at 25 more junctio - Times of India,Bhubaneswar enhances traffic management with AI-based smart adaptive signalling system at 25 more junctio  Times of India,Bhubaneswar enhances traffic management with AI-based smart adaptive signalling system at 25 more junctio  Times of India,"Tue, 09 Sep 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMilAJBVV95cUxOZ1YwYXVqZnh4eVlNSGdRZktCV1luRlBkMVVIN3RxaGw1aWxTU0kyN2dzRUxldkhKN0VKcWtPa0hJZnhidjZsNkNGTjdHMWpGRWxLZ2RpZ2NheV9HWl9pZnVqY0RKVlp0dGF1NmtwQjluQjNkWEVqZk9XaFQ3OENlNWdWWDR6RmJEVXRZTXVMcXBlamJLTHlpckNQTk41ellMU0YzWU1vMkhWZXZEbTN6bWVIRm9EM3RxSm4tVUN0VUE4eUR4V0RKTHUtUTN5VTdNUW93bjZSdGl0cGt2TWZIajNoTjNxWEJTMVE0WXFBQmplNHZxZUdnMzJXSnlGY2dLRW1vZVdxM2tsTG02SHVqOHl6SFnSAZoCQVVfeXFMUGF0cVNxN29ZVjZfZnZXeFF6eHF4WXJ4MmJhTm03SFhsdTkwYnpkQzdCdW1aQks1TTdkMk9NTm1WRkNYSVhNZnQyYTRzUG50VGFfcWdrSXpSbFVYMG9kQnF1X3NRXy1ibnM2dXdfNmltYnhMa0hMdExha0JadGxQS1RYUEZVYmZXdGpIeVJfdXFtTV9Ea1ZwdzdUZ3ZzcHZJSE02enFyQmFnYUhCVDVOVVRISXJJM2NCMkJqNzN1bzhWRnN6TS1QRS1pOTFQMmtGNW1HYXNCODRLQW9STGhJczkzV053MmFTVVVzS21jQmVpcDVaSXpyZHNESG5yTU5HN1REY050Y0pYUjJGdlFlR1ppVEdHOFY1X1Rn?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Hindustan Times,,State to implement CCTV-based traffic management system to curb accidents on highways - Hindustan Times,State to implement CCTV-based traffic management system to curb accidents on highways  Hindustan Times,State to implement CCTV-based traffic management system to curb accidents on highways  Hindustan Times,"Tue, 09 Sep 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMi7AFBVV95cUxQcTZkN01UUjVRb05rM0oyczV3cU5TSEZwNlRSLXVuYWhrc05veTJjaU9QWjVuTEFLS0dCWWV3VXdfUlVINzdtNUQzNVpkazd6SUtwMndUZWV3cS1JY01ybjd0dnpwbmZNNXdJUFJLUmtoSnNTZ0JoWG41ZVpIMHNiRFBtQ2lFbTc0dTI2YjBERm5nMjNxRmQ0QWo4ZkFDNS12eHZrTWZLTk5xRTJSc2FyRnplR3U4LVkxczBNSFllaDJ5X3JKOUhud2NyZDRMZWdRQ3lmR0k0RDJPWEJiVTZoTmozcVlfUVNGYnR3LQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
The Hindu,,AI-driven innovations to soon streamline traffic management system in Vizag - The Hindu,AI-driven innovations to soon streamline traffic management system in Vizag  The Hindu,AI-driven innovations to soon streamline traffic management system in Vizag  The Hindu,"Sat, 05 Jul 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMi3wFBVV95cUxQMTNOa0dtOE1hTTlvaDFJTmJ1eFVMMElwUy02dC12ZEhmZUZfZkZNOTdVR2ZuUGJOcWdxdHA3MTd6MDhzR1BTYWx4QkZhS19USW9QX2Q2RU5HTVZTV2ZzdS0xdHdPeWVxS0tnb2dYb0ZuRTRWT2FLQlNBZlIzSGhxeWdEclhzWlZmNFdVdmk1eG9wNjlFQUVHU3AzVkJZU2JhTVJLWE0ydkQxaGtEWktPLWNfVUdLNDRHOE9kYWxhTUpfNHdwUWlQWUFsLVRzbnVIeEFOY1NmNkxqZDkzT0dr0gHmAUFVX3lxTE1FOGo1dlNqdk9nMURxQXhuclk0bnBHZnhSY2UzbGJILXpxNEpjZHg3LWpfVjNGZ0FidGQ0ekMyVzE5aGp6ejcwNW9FUUltcEJadmFvNm5tZ1BoSVdRSTBxVDJVTjctMElHSWlVejRZV05GTHgyaDZnLUR3eWVCNkxTX3Bibm5BenUxMGdROHpDVVJXYW1wa2dLdmR2aXVCMHBuNmt2R2VEUEc0Ri1CRVF4Nkt3cWtwOFNJTWs5SldpTlM5SXVCSXFyTjhORzJXa0o2Y184a0ZzSjNWQnh6RDNfMXZnMTd3?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Times of India,,MSRDC starts setting up intelligent traffic management system on Samruddhi Mahamarg - Times of India,MSRDC starts setting up intelligent traffic management system on Samruddhi Mahamarg  Times of India,MSRDC starts setting up intelligent traffic management system on Samruddhi Mahamarg  Times of India,"Tue, 15 Apr 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMi7gFBVV95cUxNUWNLanhQVHZoV1VwNjV1WFl4a2tlamZtazVpVGtlNnNoa2p6RjhyeUxRU1ZuajdSaXdyREVOSEQ1cmliOVJTbEh4R29qSnBGeXVEZkRBT2dOR1B3Vi1kQVBNOU5CZjdTcUpHalg5V0FoTVR4T25OWE9GTm1vOFdhekJ3ckk5eTBIcmR4RFZFeXlDbzI4VmEyRzVLUGhKMDh4NUFrVWc5T0xobXFCSXJlQVZOYXZ3cnhOQnIwOHhWVU9tMUJXeENNaEEyeXkySFpvajdTVXJxazZVdEtyUDJmUW5jQU1fb0QzbEFnak1B0gHzAUFVX3lxTE1LT1p2WV9MOU96SkZXMC1FMmoyREM1QmJsc1NuVER2UlpzMnZybnRINzBMeEpWa083U0dmZmRVVlB2dy1fMTcxc2VYMjZWQjNTVHFTX2J6R3M4UElJS2V2d0hnUlRMd1d3Q29KVmYyaUo2V0J0d21DZDd0LWY4emFHYk44cFhYUmtMVXJxWkgwUnhPOW5EVGdNMVNoZC1nTmd6aWlheFFObTh5VGFON2xvRXdPc3VfSTV1QzNMTGRtS2RxVk1UTEdGcWlxZk55QVNTRGlpNUwtcEFQNk80VUNFTmtlZklJaTBId2JYVjRINzQzcw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Elets Technomedia,,India’s First AI-Powered Traffic Management System Unveiled on Delhi’s Dwarka Expressway - Elets Technomedia,India’s First AI-Powered Traffic Management System Unveiled on Delhi’s Dwarka Expressway  Elets Technomedia,India’s First AI-Powered Traffic Management System Unveiled on Delhi’s Dwarka Expressway  Elets Technomedia,"Thu, 26 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPNnRVZEVjUWZraG40MXRzN0drZEVSX1k4OVpBTUx2RmIySFJ0N2x4c0FPMlh1aU9yZW45cVF3N09IX1lVVlVpdWpkT3YzZjAwcWtMYmI3dnp0dHgwa1RMakVRT1UzLUVtLW5MODhMcXJxUkNjNktPbXBVbVdDSV96MExYaXpZbG4xZGxETXBfejJ1RXh2V1c5TlZWakJNRDFjRjhEZi0xdUdvNTlnc25KRzlOcWZZazRhU09Fak5JOHE1UQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
PIB,,Smart Cities Mission Achievements - PIB,Smart Cities Mission Achievements  PIB,Smart Cities Mission Achievements  PIB,"Wed, 18 Dec 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTFAwYnZDUGZFNGJtWmkwTWdna3hKbDhLLW5HTV8yY2k3dlp3bFdFNXp3d1ktYU15TWZ2MWdMbk1aWUJOcFNHM2ZjV1pFM2FPTnMyY0F0eVpWSzhqZFJfODFQZ0tkcFBwYkRhaDNiU0ZMQUo?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Indra,,Indra modernises Air Traffic Management in Indonesia with latest technology and strengthens its position in the Asia-Pacific ATM business | indra - Indra,Indra modernises Air Traffic Management in Indonesia with latest technology and strengthens its position in the Asia-Pacific ATM business | indra  Indra,Indra modernises Air Traffic Management in Indonesia with latest technology and strengthens its position in the Asia-Pacific ATM business | indra  Indra,"Wed, 19 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMixwFBVV95cUxOQkJaU29ibHhKemNLZGgzMFNmRTdFMUltTGZwTTk2Q0FESG1RQVRKVTZ0c3RpNVNpdThZcE8zenpob1dqY1NwNmdGMU94V05yLUhsRU50UWtDTDUzZnhjR19WNm93cnlNbm5RbDlvdWt6TEJwY3FsSGozZHN4N3BCTU5JZ1Npc0ZjY2tHVlR1YWtEdU9JU2ZXSUVSVDMyamlWMXNFbE1zTTFVVms2WEpYTXZKMFh3dVVwQUNpZExfZXN4NzVNQTZN?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
ACKO Drive,,NHAI Implements Nation’s First Advanced Traffic Management System on NH-48 and Dwarka Expressway - ACKO Drive,NHAI Implements Nation’s First Advanced Traffic Management System on NH-48 and Dwarka Expressway  ACKO Drive,NHAI Implements Nation’s First Advanced Traffic Management System on NH-48 and Dwarka Expressway  ACKO Drive,"Thu, 26 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPUGVnUWVsbnF0ZGNHVXJoNDNINkRhLXFOM0hOTjNtcEN4ekh3c1RXTU5XZ3VKb0NiaVVOb0E0NkR6NmVuX2c5RjAyTWVCamxfMlRraW9LaVJ3UkQ1cnZkNi00ZkNVaVZYYmMyUl9SS19hZWJ2VjlTOE9nLXE3a1RnajhPdXZYUnBpSXlHTkdUeVlGRmRfeGVSTW1vU2lMYWR2U2RXeEtXQVhCN3NGZmdnSHJzRnd5aEdsMURNUklFSkZSdw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Times of India,,Maharashtra State Road Development Corporation starts work to set up intelligent traffic management syste - Times of India,Maharashtra State Road Development Corporation starts work to set up intelligent traffic management syste  Times of India,Maharashtra State Road Development Corporation starts work to set up intelligent traffic management syste  Times of India,"Tue, 15 Apr 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMivAJBVV95cUxOSGduNnA3Vk50T1hockdBV21mZFlPTjFFWkFobjNnYmJBVFUtNW0yNUlJZ2YtWHRRQVJlM0NoeGMxbTFfeE5WN1pSM0RTTElvWGxzT09FTXByazJydUp5V3JNNmlkaDR5dVFwNGpiTTBsTGJ5Z3JEbDBPcTBkNTk5YTl5QVRkR0JlY1BmSUc1VVJZdkp5VGJaX0JUaHlsWGJ2YlFUX1hMb0pzTlN0THZZaTVOV2RnTVhib1J4YmwtQXVRMXBYUUs3cjcwZFVmS3lJcWZPanktNFd5eEZEeDR3bnlWN3JRWFRTNUNEM1ZZcFN4U2ZnQy1zTHg5NTIyd1ZtVENUY2plVXRwcmVja2FaYWoxRGtvbEp3SjBHYjFFUDBfeEpRcDJuN2V5N3Q1bWo2V29oaWdsbjU1UTJM0gHCAkFVX3lxTE1YODNBeGZ6UGtNYWFVQm5jTTIwUnpBd2pDRmp5WkJ0R3pEZm52amlBQTc1ZFRXS0ZxeksxUEZ0Z2YtYU1nc3A2ZWVXZnJFYms3bmxZVWRVb0hqNVRiX0lMQnRVODNsMkQyZ0dsSnpkT0R5OV9uaExWczc5TloxM1pqZktfXy14SlF4dHJtMWQ4dnFXakFFSnRVZks1NzZfdUdvRzU5andZekFHcWMtRTA1ZG9WVU1lQVRwRk5MQy1HbDg0Y3BybmpqeWc0M0VRZjlhdmZYVEJCdTNyWUhqaXh6VjI1a01pVkh6LVV0WXI4eU9PQkY2QzdzR1dWR0tqcmdybzNBN0RBWF9CdUI0eTZvblh2MW84S2JzQUg1LXNDTVpQTnZZMl8tOTBaNlY5c1VyU0ZVdVZ4LXhNZ29nWW91Smc?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Thales Group,,Thales boosts Air Traffic Management System for Serbia and Montenegro Air Traffic Services SMATSA - Thales Group,Thales boosts Air Traffic Management System for Serbia and Montenegro Air Traffic Services SMATSA  Thales Group,Thales boosts Air Traffic Management System for Serbia and Montenegro Air Traffic Services SMATSA  Thales Group,"Thu, 15 May 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiygFBVV95cUxOdkFuVHRvajVCbEdVNnpIc1NjY1k5NkpZV3lrbzJVWVE1eFJ0a3JSUVVrYllaQmo3MjQ5ckwxQ2hfai0yYTVRZ21DZnpmSWxyYm9UN1EtUm1HaVppSUVocGVQOVlycFZqbTVENnpaSXJvZXMxTFJ3Y3RwOHRnZFlqUTI4RUFLV1RENGJaT0hqUWRxeGFsVVdPR0RqRnU5dXkzaklvQi1IM3ZYeFpUV0lKZVFtTVpzZUw5R1Y4YnF5TlV2UGtMbk1RSE9B?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
IndiaAI,,AI in Indian traffic management: Transforming urban mobility challenges - IndiaAI,AI in Indian traffic management: Transforming urban mobility challenges  IndiaAI,AI in Indian traffic management: Transforming urban mobility challenges  IndiaAI,"Mon, 06 Jan 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiowFBVV95cUxQYkY1c2JrWEt6Y3M3cng4dmtKWU5mb19FS3hacDZlZFJhOXc5VFB1S2lZNHBXTmZYUTdfNXRwcklWR1FBd0RpYlpZZHM3SUlPM0g1NDQ3MExtWFREVXUwMm8yM2cwWGdlM01DSDhvZmx6XzA5QV9hS0xIR0dWSE4yd3ZKMTMzbi1raDlRSjByampOU0QzbTVfczR3WHNsYkJ2VTU0?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Sustainability Online,,Smart traffic management systems could reduce emissions significantly - Sustainability Online,Smart traffic management systems could reduce emissions significantly  Sustainability Online,Smart traffic management systems could reduce emissions significantly  Sustainability Online,"Tue, 01 Jul 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMirAFBVV95cUxPU0RkeUNWV1JFeUtvWTNuRXZma1VaUnlPQnBDNUNSU2hWeHV1SG5fdHh0Y2VrNkg2TGRINDVOdTQ4V01ZbTFtRGRCN282V0E3eE53UUtXcExpcGhPWFh2ZGhGQ2FwOFhzRDNDRTVSRXhLWlNoZ0xmRlB4eEM4WDRYd1VDejI3aURWNVJrZG5zYk00blVmaVp2cEUzRUFTS2lZalprZzVrRVJrNmtP?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Terra Drone株式会社,,Terra Drone’s Group Company Unifly Conducts Demonstration for Integrated Management for Vertiports for Advanced Air Mobility (AAM) - Terra Drone株式会社,Terra Drone’s Group Company Unifly Conducts Demonstration for Integrated Management for Vertiports for Advanced Air Mobility (AAM)  Terra Drone株式会社,Terra Drone’s Group Company Unifly Conducts Demonstration for Integrated Management for Vertiports for Advanced Air Mobility (AAM)  Terra Drone株式会社,"Thu, 31 Jul 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMi_wFBVV95cUxPdDlkRHRzNjIxMElZVkdhdXZ6V0xBMW92RWYxM0FVbHRwc09lSWw5cTIxdzloclN6Nmk5WkxYVEpCVDlTeHBQdWpZTjF5TUZnWWlPRElBV2JnS2xFVXpYaGJ4ZE1ZRGR6bFdhSHQxOWQtcnNDY0wzM0JDMnZxbk1QRlE4ZHhHWndlel9LQjdwOXN2c1ZhT0RaNkVpckpSdElEQ0J0RC1VVjRLTFBYVUg5WXBHWHFfanExbDR5d3ZuMS14cV9rMm5QTGdEc3NmVEVvNjRUTmM1eWFzZTlNeGZtMnhSSWE3WFhMOHVjbzR2MWhfMHVILUltR0E1dE5WRVk?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Times of India,,Next-generation digital highway: Delhi's Dwarka Expressway gets India’s first AI-powered smart traffic sy - Times of India,Next-generation digital highway: Delhi's Dwarka Expressway gets India’s first AI-powered smart traffic sy  Times of India,Next-generation digital highway: Delhi's Dwarka Expressway gets India’s first AI-powered smart traffic sy  Times of India,"Thu, 26 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMitgJBVV95cUxNSjc2ZXV4UkpaVGNTbHpfSkd5a0tkeThXN0w0NUlyNXBMUkl5aGVHLUV3ZndhYVd5ME8wN2xxbkszQWJLc0ZnTU1aN0s1ZlNESVVhVVNsWkNGTGcwdXVXcDNQNl9mWnJQNlBpTDk2OFdMYmg0RktmMUtxRUVqMUhMQWc2T3BwX1NFNHhyZlVuYkhjMi1XRWI3WHpPZXNHb3NSa0JHc2lMZlg0M0N4WW1pT3Y0YjBYR2o5YzJQWnZwUXg5ZG1rWUN3YXFWZElxNEFPbWxiVThhenZvQmhoSk1fWVNlZFZ3MVdjMUlsWlE1Y01hSFlSODJadTdyZkxGbERKVERRbUZuQWV4bVNIejk3dFpxZFI2ajRVSW1PQy1jVUlSeFkwcEJNVkZxWkhtRTBNLVQwdFZB0gG7AkFVX3lxTFBGdDk5aVlYRjBmS1VLS29FUFJwT0h1ZklSOFQzN1NrSV9NWWM4WmdLa1BOLW9mSnlNYXNCLXMwMG5mRlR1eHJTaDlpZzZiTUVSMkJmWmVYMVk4YU1QTnROeHNLcnNzSzlkNzlQaTlKOVJsa1l6MFNiWGdhVEw4V0JCb0xKMlJfUGpKWmN0aW9EV2EwRXBGT0hReDJBUElVSFhSUTlTRUt3WVRneE9uaDhvbm9NTzZSX1RKb1Fjd3M0QzY1NVFUeHRaakpIVlJKQkxZOFlncEVJWk5WMjFzcUc0eGFCM1VlaHRvZUNMb2N5Sk5HdFdGTklDdkY0Y3lPT0J4c1FqN0twSlRZOW9NbmtqS0I1V2YtcEw3WWdFN2JDa200LW5Id1luZFNwbFdTYlgydktBOVlWZDQ5RQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
